,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank
6004,2014,730000,3,3.0,3460,13129,2.0,0,0,3,9,1988,0,98077,26,7.0
6005,2015,762500,5,3.5,3290,5880,2.0,0,0,3,9,2005,0,98052,10,5.0
6006,2014,150000,3,1.0,820,7680,1.5,0,0,3,6,1910,0,98106,104,10.0
6007,2015,270000,3,1.0,1480,7374,1.0,0,0,3,6,1954,0,98133,61,10.0
6008,2015,400000,4,2.0,1420,9301,1.0,0,0,4,7,1963,0,98008,52,3.0
6009,2014,650000,3,2.5,2790,6720,2.0,0,0,3,8,2002,0,98075,12,4.0
6010,2014,530000,2,1.5,1390,5000,1.0,0,0,4,8,1954,0,98116,60,10.0
6011,2014,248000,3,1.0,950,9400,1.0,0,0,4,7,1954,0,98006,60,3.0
6012,2015,760000,4,3.5,3000,5300,1.0,0,0,5,7,1949,0,98115,66,10.0
6013,2015,199000,4,1.0,1280,10521,1.5,0,0,3,7,1960,0,98198,55,10.0
6014,2014,240000,2,1.0,870,8400,1.0,0,0,3,7,1960,0,98188,54,10.0
6015,2015,415000,3,1.5,1360,1795,2.0,0,0,3,7,1945,0,98199,70,10.0
6016,2014,228000,3,1.0,1000,16376,1.0,0,0,3,7,1959,0,98059,55,19.0
6017,2015,525000,4,2.5,2740,12106,1.0,0,0,3,8,1992,0,98133,23,10.0
6018,2014,399950,3,1.75,1560,5223,1.0,0,0,4,7,1940,0,98125,74,10.0
6019,2015,781000,4,2.5,2590,8571,2.0,0,0,3,9,1988,0,98052,27,5.0
6020,2015,827000,3,2.5,1850,1330,2.5,0,0,3,9,2004,0,98115,11,10.0
6021,2014,525000,5,2.25,2500,8621,1.5,0,0,4,7,1968,0,98034,46,6.0
6022,2015,671300,4,2.5,3280,5232,2.0,0,0,3,7,2004,0,98053,11,5.0
6023,2014,175000,2,1.0,670,2378,1.0,0,0,3,5,1919,0,98126,95,10.0
6024,2015,1100000,5,2.75,2890,22547,1.0,0,0,4,10,1963,0,98040,52,2.0
6025,2015,800000,5,2.5,3000,10560,1.0,0,0,3,8,1966,0,98004,49,3.0
6026,2014,329950,4,2.5,1920,4600,2.0,0,0,3,7,2002,0,98038,12,20.0
6027,2014,445000,4,3.25,1960,7200,2.0,0,0,3,7,1979,0,98034,35,6.0
6028,2014,237000,3,1.75,2000,12208,1.0,0,0,3,7,1979,0,98032,35,22.0
6029,2014,1110000,6,4.0,3600,6224,2.0,0,0,3,9,1945,2006,98199,69,10.0
6030,2014,438900,4,2.5,2740,5700,2.0,0,0,3,9,2006,0,98038,8,20.0
6031,2014,1280000,9,4.5,3650,5000,2.0,0,0,3,8,1915,2010,98105,99,10.0
6032,2014,600000,4,2.5,2310,3866,2.0,0,0,3,8,2005,0,98029,9,8.0
6033,2015,670000,4,2.5,2095,4569,2.0,0,0,3,9,2002,0,98052,13,5.0
6034,2015,519000,2,2.0,1560,4823,1.0,0,0,3,8,2004,0,98053,11,5.0
6035,2015,320000,3,2.25,1880,7350,1.0,0,0,3,8,1984,0,98058,31,19.0
6036,2014,270000,2,1.5,840,867,2.0,0,0,3,7,2005,0,98115,9,10.0
6037,2014,1000000,3,2.5,2730,5832,2.0,0,0,3,9,1998,0,98005,16,3.0
6038,2014,330000,1,1.0,860,4800,1.0,0,0,3,6,1907,0,98122,107,10.0
6039,2014,657500,3,2.0,2320,10960,1.0,0,0,3,7,1956,0,98005,58,3.0
6040,2014,450000,3,1.75,1540,61419,1.0,0,0,3,7,1967,0,98028,47,14.0
6041,2015,150000,3,1.0,890,6488,1.5,0,0,3,5,1928,0,98014,87,15.0
6042,2014,792500,4,2.5,4290,175421,2.0,0,0,3,10,2004,0,98010,10,18.0
6043,2015,540000,3,2.5,1950,13227,2.0,0,0,4,9,1978,0,98034,37,6.0
6044,2014,229900,3,1.0,1010,8848,1.0,0,0,4,7,1968,0,98003,46,24.0
6045,2015,533000,4,2.5,2830,6536,2.0,0,0,3,8,2003,0,98038,12,20.0
6046,2014,239000,4,1.75,1500,12560,1.0,0,0,4,7,1977,0,98002,37,23.0
6047,2015,713900,3,2.5,3370,167706,1.0,0,0,3,10,2000,0,98038,15,20.0
6048,2014,427500,4,2.5,3160,8726,2.0,0,0,3,9,1999,0,98092,15,23.0
6049,2014,302000,3,1.0,1110,7000,1.5,0,0,4,7,1955,0,98133,59,10.0
6050,2014,1150000,3,2.5,3830,48743,2.0,0,0,3,11,1991,0,98006,23,3.0
6051,2014,555000,3,2.5,3160,4270,2.0,0,0,3,8,2006,0,98011,8,12.0
6052,2014,495000,3,2.25,2100,3000,2.0,0,0,3,7,1996,0,98144,18,10.0
6053,2014,495000,3,1.5,2240,13288,1.0,0,0,3,7,1953,0,98033,61,6.0
6054,2014,340000,2,0.75,1060,48292,1.0,1,2,5,6,1947,0,98070,67,13.0
6055,2015,464950,4,2.25,2350,36116,1.0,0,0,4,9,1983,0,98042,32,22.0
6056,2015,320000,4,2.5,1940,7040,2.0,0,0,3,8,1998,0,98092,17,23.0
6057,2015,440000,1,1.0,1160,64469,1.0,0,0,3,7,2009,0,98072,6,7.0
6058,2014,686000,3,1.5,1840,9990,2.0,0,0,5,8,1961,0,98177,53,10.0
6059,2014,555000,4,1.75,2260,11000,1.0,0,0,3,8,1976,0,98008,38,3.0
6060,2014,361500,2,1.0,840,3860,1.0,0,0,4,6,1909,0,98117,105,10.0
6061,2014,1240000,5,3.0,2830,7500,2.0,0,0,3,9,1923,0,98105,91,10.0
6062,2014,154950,4,1.0,1600,10183,1.0,0,0,4,6,1966,0,98002,48,23.0
6063,2014,247200,3,1.75,1370,8719,1.0,0,0,3,7,1982,0,98042,32,22.0
6064,2014,250000,3,2.25,1960,7414,1.0,0,0,3,7,1984,0,98023,30,24.0
6065,2014,590300,3,1.5,1470,7200,2.0,0,0,4,7,1907,0,98118,107,10.0
6066,2014,541125,5,2.75,2740,8426,1.0,0,0,4,8,1960,0,98006,54,3.0
6067,2015,310000,2,2.5,1090,923,2.0,0,0,3,7,2004,0,98027,11,8.0
6068,2015,704111,4,2.75,2460,9520,1.0,0,1,3,8,1976,0,98034,39,6.0
6069,2014,277500,3,2.25,1820,19602,1.0,0,0,4,7,1964,0,98001,50,23.0
6070,2015,325000,4,2.75,1960,8937,1.0,0,0,5,7,1954,0,98188,61,10.0
6071,2014,289200,3,2.25,1760,7023,2.0,0,0,3,7,1995,0,98019,19,17.0
6072,2014,185000,1,1.0,720,5000,1.0,0,0,4,6,1908,0,98118,106,10.0
6073,2015,1450000,4,3.5,3470,8580,2.0,0,0,3,11,2007,0,98199,8,10.0
6074,2015,420550,4,2.0,1370,8100,1.0,0,0,2,7,1947,0,98155,68,10.0
6075,2015,603000,4,2.25,2370,11310,1.0,0,0,3,8,1968,0,98155,47,10.0
6076,2014,345000,3,1.0,1390,2640,1.5,0,0,3,7,1903,0,98122,111,10.0
6077,2015,650000,3,2.0,1840,3075,1.0,0,0,5,7,1928,0,98103,87,10.0
6078,2014,589950,5,3.0,2790,19439,1.0,0,3,5,7,1973,0,98058,41,19.0
6079,2014,309950,2,2.25,1460,1607,2.0,0,0,3,8,2007,0,98106,7,10.0
6080,2014,775000,3,2.5,2620,241200,1.5,0,0,4,9,1998,0,98027,16,8.0
6081,2014,590000,4,1.5,2230,5109,1.5,0,0,3,7,1918,0,98115,96,10.0
6082,2015,863500,4,3.0,3250,2760,2.5,0,0,3,8,1905,2007,98122,110,10.0
6083,2014,517500,3,1.0,1190,7000,1.0,0,0,3,7,1943,0,98199,71,10.0
6084,2014,700000,3,3.0,2090,7440,1.5,0,0,5,7,1922,0,98103,92,10.0
6085,2014,699000,3,2.5,2580,8154,1.0,0,0,3,10,1956,1997,98177,58,10.0
6086,2014,350000,3,2.5,2100,3574,2.0,0,0,3,7,2005,0,98019,9,17.0
6087,2014,795000,4,2.5,3160,16564,2.0,0,0,3,10,1987,0,98074,27,4.0
6088,2014,543000,3,2.5,2090,7640,1.0,0,0,3,7,1962,2014,98133,52,10.0
6089,2015,325000,3,2.5,1570,3143,2.0,0,0,3,7,2001,0,98019,14,17.0
6090,2015,337500,3,1.0,1020,6000,1.5,0,0,3,7,1900,0,98108,115,10.0
6091,2015,425000,2,1.0,1300,11080,1.0,0,0,4,7,1955,0,98034,60,6.0
6092,2015,780000,3,2.5,2110,9773,1.0,0,0,3,9,1986,0,98006,29,3.0
6093,2014,259000,2,1.0,1210,17389,1.0,0,0,4,5,1948,0,98059,66,19.0
6094,2014,524400,4,1.75,1990,12950,1.0,0,0,4,8,1968,0,98006,46,3.0
6095,2014,260000,3,2.0,1630,8018,1.0,0,0,3,7,2003,0,98001,11,23.0
6096,2015,273000,2,2.0,1384,1822,2.0,0,0,3,7,1990,0,98028,25,14.0
6097,2015,639900,4,2.5,3380,75794,2.0,0,0,3,10,1997,0,98001,18,23.0
6098,2014,420000,4,2.5,2480,8626,2.0,0,0,3,10,2001,0,98001,13,23.0
6099,2014,510500,3,1.0,1270,8000,1.0,0,0,4,7,1957,0,98007,57,3.0
6100,2015,290000,4,1.0,1010,7200,1.5,0,0,3,6,1947,0,98155,68,10.0
6101,2015,226000,3,1.75,1490,6269,1.0,0,0,4,6,1944,0,98056,71,19.0
6102,2014,300000,2,1.0,820,3844,1.0,0,0,4,6,1916,0,98133,98,10.0
6103,2014,407450,3,2.0,1810,10860,1.0,0,0,3,7,1967,0,98053,47,5.0
6104,2015,390000,4,2.25,3060,7920,1.0,0,0,3,7,1965,0,98178,50,10.0
6105,2015,1060000,6,2.75,2980,20000,1.0,0,4,3,8,1965,0,98177,50,10.0
6106,2014,610000,3,2.5,3440,18167,2.0,0,0,3,11,1991,0,98023,23,24.0
6107,2015,239975,3,2.5,1820,7242,1.0,0,0,3,7,1959,0,98188,56,10.0
6108,2014,375000,3,2.5,2320,5760,1.0,0,0,3,7,1987,0,98178,27,10.0
6109,2015,742500,4,2.5,2620,4400,2.0,0,0,3,9,2004,0,98029,11,8.0
6110,2015,450000,4,1.75,2190,11625,1.0,0,0,4,8,1956,0,98146,59,10.0
6111,2014,300000,3,2.25,1780,10395,1.0,0,0,3,8,1967,0,98058,47,19.0
6112,2015,216600,3,1.75,2200,7700,1.0,0,0,3,7,1975,0,98031,40,22.0
6113,2014,525000,3,1.75,1600,6120,1.5,0,0,3,7,1924,0,98115,90,10.0
6114,2014,455000,4,2.25,2450,21000,1.0,0,2,4,8,1954,0,98166,60,10.0
6115,2014,390000,4,2.25,2680,35218,2.0,0,0,3,8,1986,0,98027,28,8.0
6116,2014,450000,3,1.75,1850,8667,1.0,0,0,4,7,1982,0,98033,32,6.0
6117,2014,382000,4,1.0,1740,4400,1.5,0,0,3,7,1924,0,98122,90,10.0
6118,2014,287000,3,2.25,1490,9600,1.0,0,0,4,7,1987,0,98019,27,17.0
6119,2015,460000,4,2.0,1960,190357,1.0,0,3,2,8,1971,0,98027,44,8.0
6120,2014,435000,3,2.25,1380,3015,2.0,0,0,3,7,2009,0,98052,5,5.0
6121,2014,575000,2,1.0,1510,4032,1.5,0,0,3,8,1935,0,98199,79,10.0
6122,2015,626700,3,1.5,1410,3600,1.0,0,0,3,7,1906,0,98109,109,10.0
6123,2015,352000,4,1.5,1440,8680,1.5,0,0,3,7,1922,0,98178,93,10.0
6124,2015,650000,3,1.0,920,6750,1.0,0,0,4,7,1951,0,98004,64,3.0
6125,2014,197000,3,1.0,1090,17630,1.0,0,0,4,7,1962,0,98002,52,23.0
6126,2014,340000,8,2.75,2790,6695,1.0,0,0,3,7,1977,0,98133,37,10.0
6127,2014,560000,3,2.0,1840,14985,1.0,0,0,3,7,1968,0,98033,46,6.0
6128,2015,354000,3,1.75,1340,6300,1.0,0,0,3,7,1972,0,98034,43,6.0
6129,2014,670000,4,2.5,2570,9086,2.0,0,0,3,9,1999,0,98074,15,4.0
6130,2015,769000,4,3.5,3010,6202,2.0,0,0,3,9,2005,0,98029,10,8.0
6131,2014,650000,4,2.5,2160,3139,1.0,0,0,3,7,1940,0,98103,74,10.0
6132,2014,650000,3,1.75,2140,9484,1.0,0,0,3,7,1953,0,98004,61,3.0
6133,2014,289950,4,1.75,2090,7416,1.0,0,0,4,7,1970,0,98031,44,22.0
6134,2014,300000,3,1.75,1810,21138,1.0,0,0,4,7,1977,0,98058,37,19.0
6135,2014,471000,4,1.75,1760,5750,1.0,0,2,5,7,1962,0,98126,52,10.0
6136,2014,639000,4,2.5,2500,8540,2.0,0,0,3,9,1990,0,98029,24,8.0
6137,2014,287000,2,1.0,930,6900,1.0,0,2,3,7,1952,0,98178,62,10.0
6138,2015,740000,4,2.5,3030,8335,2.0,0,0,3,10,1992,0,98075,23,4.0
6139,2015,499922,3,2.0,1460,3000,1.0,0,0,4,7,1990,0,98117,25,10.0
6140,2014,675000,4,2.5,2940,14071,2.0,0,0,3,9,1986,0,98029,28,8.0
6141,2014,738515,5,2.75,3360,9200,2.0,0,0,3,9,2014,0,98011,0,12.0
6142,2014,445000,3,1.75,2110,4800,1.0,0,0,3,8,1956,0,98108,58,10.0
6143,2015,1040000,4,2.25,2740,11343,1.0,0,2,5,10,1953,0,98125,62,10.0
6144,2014,346000,2,1.0,1070,2196,1.0,0,0,4,7,1917,0,98144,97,10.0
6145,2015,450000,3,2.0,1680,4886,2.0,0,0,3,7,1940,0,98118,75,10.0
6146,2014,350000,4,2.5,2260,13755,1.0,0,0,4,9,1975,0,98042,39,22.0
6147,2014,2400000,4,3.5,5860,7200,2.0,0,0,5,10,1907,0,98112,107,10.0
6148,2014,594950,4,2.25,2380,35008,1.0,0,0,3,8,1977,0,98075,37,4.0
6149,2015,1700000,5,3.0,3320,5354,2.0,0,0,3,9,2004,0,98103,11,10.0
6150,2014,219000,2,1.0,1050,9000,1.5,0,0,4,7,1984,0,98003,30,24.0
6151,2015,450000,4,2.5,2070,3982,2.0,0,0,3,7,2004,0,98065,11,11.0
6152,2015,402000,4,2.25,1790,7311,2.0,0,0,3,7,1992,0,98056,23,19.0
6153,2015,275000,2,1.0,840,4000,1.0,0,0,3,6,1942,0,98108,73,10.0
6154,2014,421500,3,1.5,990,4500,1.0,0,0,5,7,1948,0,98122,66,10.0
6155,2014,560000,3,3.0,4120,60392,2.0,0,2,3,9,1994,0,98014,20,15.0
6156,2015,314000,3,1.75,1620,9600,1.0,0,0,4,7,1966,0,98059,49,19.0
6157,2015,287000,4,2.0,1340,8190,1.0,0,0,4,7,1942,0,98146,73,10.0
6158,2015,277000,4,1.0,1500,5750,1.5,0,0,3,6,1925,0,98055,90,19.0
6159,2014,337500,2,1.0,1300,6731,1.0,0,0,3,7,1950,0,98116,64,10.0
6160,2014,792000,4,2.75,3100,10245,2.0,0,0,3,10,1999,0,98052,15,5.0
6161,2014,435000,3,2.5,3380,7074,2.0,0,0,3,8,1999,0,98019,15,17.0
6162,2015,313100,4,2.5,2660,9030,1.0,0,0,4,7,1977,0,98055,38,19.0
6163,2014,575000,3,2.25,1700,3333,1.5,0,0,3,7,1924,0,98117,90,10.0
6164,2015,510000,4,2.5,1840,7800,1.0,0,2,3,8,1972,0,98177,43,10.0
6165,2015,299950,2,1.0,890,5200,1.0,0,0,4,6,1941,0,98126,74,10.0
6166,2015,1030000,3,3.0,2800,5800,1.0,0,0,3,9,1953,2010,98199,62,10.0
6167,2014,364000,4,1.75,2010,8625,1.0,0,0,4,7,1957,0,98133,57,10.0
6168,2014,335000,3,1.0,1380,7470,1.0,0,0,5,7,1965,0,98133,49,10.0
6169,2014,219950,3,1.0,1210,8000,1.0,0,0,3,6,1954,0,98198,60,10.0
6170,2015,215000,3,2.0,1280,6994,1.0,0,0,3,7,1991,0,98038,24,20.0
6171,2015,640000,4,2.5,4090,215186,2.0,0,0,4,8,1979,0,98092,36,23.0
6172,2014,535000,3,1.0,1580,6300,1.0,0,0,3,7,1925,0,98199,89,10.0
6173,2014,253000,4,2.0,1910,7826,1.0,0,0,4,7,1973,0,98003,41,24.0
6174,2014,650000,2,2.5,1740,2500,2.0,0,2,3,8,1994,0,98112,20,10.0
6175,2015,672000,3,2.25,1130,4445,1.5,0,0,4,8,1930,0,98117,85,10.0
6176,2014,606000,3,1.75,1970,8540,1.0,0,3,4,8,1950,0,98177,64,10.0
6177,2015,292000,3,2.25,1780,9720,1.0,0,0,3,8,1981,0,98059,34,19.0
6178,2014,289950,3,2.0,1670,7757,1.0,0,0,3,8,1992,0,98030,22,22.0
6179,2014,257500,4,1.5,1360,9323,1.0,0,0,4,7,1968,0,98023,46,24.0
6180,2014,380000,3,2.5,1840,6985,1.0,0,0,3,7,1971,0,98133,43,10.0
6181,2014,360000,3,1.75,1255,1113,3.0,0,0,3,8,2010,0,98103,4,10.0
6182,2014,269500,3,1.75,1840,7412,1.0,0,0,4,7,1976,0,98031,38,22.0
6183,2014,449000,4,2.5,2960,6031,2.0,0,0,3,9,2005,0,98038,9,20.0
6184,2014,375000,4,1.5,1430,7232,1.5,0,0,3,7,1948,0,98125,66,10.0
6185,2014,2200000,5,4.75,5990,10450,2.0,1,4,3,11,2002,0,98027,12,8.0
6186,2014,810000,4,2.5,3480,59242,2.0,0,0,3,11,1988,0,98072,26,7.0
6187,2014,994000,5,3.25,4260,7861,2.0,0,0,3,10,2005,0,98074,9,4.0
6188,2015,275000,5,2.25,1820,10500,1.0,0,0,4,7,1979,0,98031,36,22.0
6189,2015,300000,2,1.0,1290,2482,2.0,0,0,3,7,2008,0,98053,7,5.0
6190,2015,380000,5,2.5,2130,8428,2.0,0,0,3,7,2013,0,98168,2,10.0
6191,2015,200000,3,2.0,1170,10051,1.0,0,0,4,7,1957,0,98198,58,10.0
6192,2014,635000,3,3.5,1730,1349,3.0,0,0,3,9,2009,0,98102,5,10.0
6193,2014,280000,2,1.0,880,5750,1.0,0,0,3,6,1939,0,98126,75,10.0
6194,2014,574000,3,2.5,2380,6832,2.0,0,0,3,8,2002,0,98065,12,11.0
6195,2015,1050000,4,1.0,1330,9729,1.0,0,0,3,6,1952,0,98004,63,3.0
6196,2014,545000,3,2.25,1780,191228,2.0,0,2,3,8,1988,0,98045,26,16.0
6197,2015,271950,3,1.5,1220,8400,1.0,0,0,4,7,1962,0,98006,53,3.0
6198,2014,630000,5,1.75,2490,24969,1.0,0,2,4,8,1959,0,98023,55,24.0
6199,2014,400000,2,1.0,1180,10800,1.0,0,0,3,7,1984,0,98011,30,12.0
6200,2014,334000,4,2.5,2310,6200,2.0,0,0,3,8,1998,0,98092,16,23.0
6201,2014,332500,4,2.0,1440,4855,2.0,0,0,4,7,1972,0,98144,42,10.0
6202,2014,525000,2,1.5,1620,1444,2.0,0,0,3,9,2007,0,98144,7,10.0
6203,2015,408000,3,2.5,2620,8403,2.0,0,0,3,8,1991,0,98038,24,20.0
6204,2015,846450,4,2.5,3710,7491,2.0,0,0,3,9,2003,0,98029,12,8.0
6205,2014,411100,3,1.5,1040,10323,1.0,0,0,4,7,1958,0,98005,56,3.0
6206,2014,409124,5,3.25,3320,11340,2.0,0,0,4,8,1999,0,98042,15,22.0
6207,2014,335950,2,1.5,800,5192,1.0,0,0,5,7,1951,0,98146,63,10.0
6208,2015,480000,5,2.5,2040,9597,1.0,0,0,4,7,1963,0,98052,52,5.0
6209,2014,280000,2,1.75,1960,30144,1.0,0,0,3,7,1957,0,98031,57,22.0
6210,2014,668000,4,2.5,2670,4410,2.0,0,0,3,8,1999,0,98075,15,4.0
6211,2015,750000,4,2.5,2930,8641,2.0,0,0,3,8,2010,0,98034,5,6.0
6212,2014,394475,2,1.0,830,4000,1.0,0,0,3,6,1955,0,98117,59,10.0
6213,2015,848000,5,1.75,2290,4320,2.0,0,0,3,7,1928,0,98105,87,10.0
6214,2014,675000,3,1.5,2510,3600,2.5,0,0,4,8,1907,0,98112,107,10.0
6215,2014,175000,3,1.0,1280,7572,1.0,0,0,4,6,1958,0,98058,56,19.0
6216,2014,560000,4,1.5,1810,6000,1.0,0,1,3,8,1952,0,98136,62,10.0
6217,2014,538888,5,2.75,2080,13189,2.0,0,0,3,8,1987,0,98074,27,4.0
6218,2014,359000,4,1.75,1680,9244,2.0,0,0,3,8,1991,0,98166,23,10.0
6219,2014,300000,3,2.25,1660,5128,2.0,0,0,3,7,2001,0,98019,13,17.0
6220,2014,273000,3,2.5,1650,5994,2.0,0,0,4,7,1989,0,98030,25,22.0
6221,2014,670000,3,2.5,1420,1438,2.0,0,0,3,9,2003,0,98102,11,10.0
6222,2014,530000,4,2.25,2240,8376,1.0,0,0,3,8,1984,0,98074,30,4.0
6223,2014,625000,3,1.5,1230,3060,1.0,0,0,3,7,1927,0,98103,87,10.0
6224,2015,248000,3,1.0,1260,6000,1.0,0,0,4,6,1954,0,98198,61,10.0
6225,2014,533000,3,2.5,2060,4812,2.0,0,0,3,8,1990,0,98029,24,8.0
6226,2014,549950,4,3.5,3090,10510,1.0,0,0,3,8,1991,0,98034,23,6.0
6227,2014,485000,4,1.75,3220,7392,1.0,0,0,4,8,1959,0,98177,55,10.0
6228,2015,353500,3,2.5,2020,4845,2.0,0,0,3,7,2001,0,98038,14,20.0
6229,2014,435000,2,1.75,1910,12142,1.0,0,0,3,9,1976,0,98074,38,4.0
6230,2014,241000,3,1.0,1150,10000,1.0,0,0,3,6,1951,0,98178,63,10.0
6231,2014,885000,4,2.75,2730,3560,1.5,0,0,3,8,1921,2007,98115,93,10.0
6232,2014,799200,6,3.0,2890,2370,2.5,0,0,3,7,1906,0,98102,108,10.0
6233,2015,760000,3,2.5,2280,12746,1.0,0,0,4,8,1973,0,98005,42,3.0
6234,2014,270000,2,1.0,1040,5700,1.0,0,0,3,6,1922,0,98118,92,10.0
6235,2015,675000,4,1.75,2440,7475,1.0,0,0,4,9,1969,0,98052,46,5.0
6236,2014,499000,3,2.5,1720,5940,1.0,0,0,4,8,1977,0,98052,37,5.0
6237,2014,1200000,3,2.5,3430,28718,1.5,0,0,3,10,1984,0,98033,30,6.0
6238,2014,320000,4,2.5,2570,4865,2.0,0,0,3,8,2005,0,98038,9,20.0
6239,2015,890000,4,3.25,4360,210254,1.0,0,0,3,10,2000,0,98038,15,20.0
6240,2014,275000,4,2.75,2060,7350,1.0,0,0,3,7,1978,0,98001,36,23.0
6241,2014,490000,4,2.5,3020,8302,2.0,0,0,4,10,1994,0,98042,20,22.0
6242,2014,550000,3,2.5,2340,4200,1.5,0,0,3,7,1906,0,98122,108,10.0
6243,2015,390000,5,2.0,2400,9537,1.0,0,0,5,7,1959,0,98056,56,19.0
6244,2014,277000,3,2.25,1610,11920,1.0,0,0,4,7,1968,0,98032,46,22.0
6245,2015,236000,3,1.75,1090,7647,1.0,0,0,3,7,1994,0,98003,21,24.0
6246,2015,265953,3,1.75,1470,13068,1.0,0,0,4,7,1975,0,98092,40,23.0
6247,2015,545000,3,2.25,1670,6240,1.0,0,0,4,8,1974,0,98008,41,3.0
6248,2014,535000,3,2.5,1850,10109,2.0,0,0,3,8,1991,0,98034,23,6.0
6249,2014,1450000,3,2.75,3940,9671,1.0,0,4,5,9,1967,0,98006,47,3.0
6250,2014,490000,4,3.0,2330,3497,2.0,0,0,3,9,2003,0,98108,11,10.0
6251,2015,319950,4,2.5,2020,7200,1.5,0,0,4,6,1954,0,98065,61,11.0
6252,2014,625000,3,1.5,1300,7200,1.0,0,0,5,7,1960,0,98033,54,6.0
6253,2015,248000,3,1.0,1180,6947,1.0,0,0,4,7,1968,0,98031,47,22.0
6254,2015,475000,3,1.75,1320,7840,1.0,0,0,3,8,1966,0,98007,49,3.0
6255,2014,410000,6,2.75,2520,9324,1.0,0,0,4,7,1962,0,98155,52,10.0
6256,2014,670000,3,2.5,1680,2000,3.0,0,0,3,9,1909,1998,98105,105,10.0
6257,2015,430000,3,2.5,2000,35438,2.0,0,0,3,7,1968,2005,98027,47,8.0
6258,2014,313000,2,1.0,1180,4900,1.0,0,0,5,6,1954,0,98027,60,8.0
6259,2014,950000,3,3.25,3330,15093,2.5,0,0,3,9,1988,0,98040,26,2.0
6260,2014,751750,2,2.0,1880,5400,1.5,0,0,3,8,1902,0,98112,112,10.0
6261,2014,760000,4,2.5,2990,5280,2.0,0,0,3,9,2003,0,98027,11,8.0
6262,2015,310650,3,1.75,1510,12408,1.0,0,0,4,7,1969,0,98059,46,19.0
6263,2014,367500,4,3.0,3110,7231,2.0,0,0,3,8,1997,0,98092,17,23.0
6264,2014,580000,4,2.5,2150,5000,2.0,0,0,3,8,2001,0,98115,13,10.0
6265,2014,580000,3,2.25,1900,3960,1.5,0,0,3,8,1905,0,98122,109,10.0
6266,2014,665000,4,2.5,2720,10000,2.0,0,0,3,10,1987,0,98074,27,4.0
6267,2014,239950,3,2.25,1560,8280,2.0,0,0,4,7,1979,0,98001,35,23.0
6268,2014,470000,4,2.5,1990,30083,2.0,0,0,3,8,1998,0,98155,16,10.0
6269,2014,733000,3,1.75,1740,3060,1.0,0,0,5,8,1930,2014,98115,84,10.0
6270,2015,250000,4,2.0,2130,8400,1.0,0,0,3,7,1962,0,98031,53,22.0
6271,2014,402000,4,1.75,1510,9176,1.0,0,0,5,7,1957,0,98133,57,10.0
6272,2014,295000,5,3.5,2100,5107,2.0,0,0,3,7,1999,0,98178,15,10.0
6273,2014,355000,5,2.5,2344,8000,1.0,0,0,4,8,1976,0,98023,38,24.0
6274,2014,289000,3,1.5,1970,22486,1.0,0,0,4,6,1968,0,98058,46,19.0
6275,2014,376000,3,2.25,1470,9140,2.0,0,2,3,7,1982,0,98133,32,10.0
6276,2014,212700,2,1.0,940,5040,1.0,0,0,3,7,1926,0,98126,88,10.0
6277,2014,325000,3,1.75,1780,13095,1.0,0,0,4,9,1983,0,98042,31,22.0
6278,2014,415000,4,2.5,2230,5743,2.0,0,0,3,7,2002,0,98019,12,17.0
6279,2015,935000,3,2.5,3570,15151,1.0,0,0,4,8,1981,0,98177,34,10.0
6280,2015,372000,3,2.5,1920,15260,2.0,0,0,3,7,1990,0,98019,25,17.0
6281,2014,240000,3,1.5,1290,8366,1.0,0,0,3,7,1957,0,98168,57,10.0
6282,2014,334950,3,1.75,1880,16262,1.0,0,0,5,7,1980,0,98059,34,19.0
6283,2015,426500,4,2.5,2960,4640,2.0,0,0,3,9,2005,0,98038,10,20.0
6284,2015,430000,2,1.75,1840,14874,1.0,0,2,3,8,1952,0,98166,63,10.0
6285,2014,400000,3,1.5,1890,6183,1.0,0,0,3,7,1967,0,98118,47,10.0
6286,2015,455850,3,2.25,1820,6000,1.0,0,0,4,7,1964,0,98108,51,10.0
6287,2014,1970000,4,3.5,4370,8510,2.0,0,1,3,10,2003,0,98004,11,3.0
6288,2014,400000,3,1.75,1530,10731,1.0,0,0,3,7,1986,0,98028,28,14.0
6289,2014,397500,3,1.0,1030,10480,1.0,0,0,4,7,1954,0,98006,60,3.0
6290,2014,755000,3,2.5,2000,1950,3.0,0,0,3,8,2005,0,98109,9,10.0
6291,2014,287000,5,1.5,1730,9230,1.0,0,0,3,7,1962,0,98058,52,19.0
6292,2014,480000,4,2.5,3620,16000,2.0,0,0,3,9,1976,0,98038,38,20.0
6293,2015,490000,3,2.5,2040,9622,2.0,0,0,3,8,1995,0,98045,20,16.0
6294,2014,365000,3,2.5,2640,6715,2.0,0,0,3,8,1991,0,98058,23,19.0
6295,2015,260000,3,2.5,1600,2244,2.0,0,0,3,7,2005,0,98056,10,19.0
6296,2015,505000,4,1.0,1480,12675,1.5,0,0,4,7,1929,0,98133,86,10.0
6297,2014,260000,2,1.0,700,4800,1.0,0,0,3,7,1922,0,98122,92,10.0
6298,2014,905000,4,2.5,3520,12193,2.0,0,0,4,10,1993,0,98027,21,8.0
6299,2014,440000,3,2.0,1650,6408,2.0,0,0,4,8,1977,0,98052,37,5.0
