,Unnamed: 0,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank,PC 1,PC 2,PC 3,Cluster
3292,3292,2015,921000,4,2.5,2310,5362,2.0,0,4,4,8,1928,0,98122,87,10.0,380253.7117869236,-13605.188541026842,-7666.003208295075,4
3293,3293,2015,496000,3,1.5,2520,37616,1.0,0,0,3,8,1955,0,98045,60,16.0,-44395.44510943175,22967.62846876843,-7296.499768976627,0
3294,3294,2014,95000,2,1.0,800,8550,1.0,0,0,3,7,1947,0,98198,67,10.0,-445672.50296241016,-2024.257570002408,-7227.9640352066435,2
3295,3295,2014,359000,4,1.75,1580,6396,1.0,0,0,4,6,1945,0,98126,69,10.0,-181707.09939446274,-6859.948120858671,-7370.2208955978585,2
3296,3296,2014,452500,3,2.5,2430,88426,1.0,0,0,4,7,1985,0,98045,29,16.0,-87376.86784332055,74216.29435885098,-7039.171126614835,0
3297,3297,2014,555000,4,1.75,2350,6200,1.5,0,0,4,7,1946,0,98116,68,10.0,14281.811936841586,-9046.541089870576,-7467.341378051589,0
3298,3298,2014,549900,5,3.0,3800,42316,1.5,0,0,4,9,1984,0,98042,30,22.0,9551.698389128665,27122.4789624135,-7292.377250745478,0
3299,3299,2014,569000,5,3.0,3670,10583,1.0,0,0,5,8,1952,0,98155,62,10.0,28327.928797859255,-4802.9584427277805,-7446.868474254576,0
3300,3300,2014,318500,4,2.0,1780,7350,1.0,0,0,5,7,1974,0,98058,40,19.0,-222194.89053569688,-5493.826307681821,-7338.959252090874,2
3301,3301,2014,487028,2,1.5,1295,1093,2.0,0,0,3,9,2007,0,98112,7,10.0,-53740.31842436309,-13464.80219230898,-7455.889727589323,0
3302,3302,2014,240000,3,1.0,1350,7560,1.0,0,0,4,7,1959,0,98032,55,22.0,-300689.32480389,-4486.8860160837285,-7297.210925303433,2
3303,3303,2015,253000,3,2.25,1440,9806,1.0,0,0,3,7,1965,0,98030,50,22.0,-287667.03187156055,-2372.971238034207,-7292.286904147621,2
3304,3304,2014,380000,5,1.75,1320,38125,1.0,0,0,4,7,1947,0,98198,67,10.0,-160386.18904014167,24652.823114970197,-7228.269946185133,2
3305,3305,2015,250000,2,0.75,700,16828,1.0,0,0,4,6,1958,0,98092,57,23.0,-290596.8004062892,4677.253450554564,-7259.860225495456,2
3306,3306,2014,368500,2,1.75,2510,19141,2.0,0,0,3,9,1977,0,98092,37,23.0,-172076.43346751566,5789.861652996081,-7301.845281964739,2
3307,3307,2015,340000,3,1.0,3180,27586,1.0,0,0,3,8,1969,0,98022,46,21.0,-200487.90617661935,14525.663935849589,-7244.623241696231,2
3308,3308,2015,400000,2,1.0,910,4000,1.0,0,0,3,7,1918,0,98136,97,10.0,-140734.80649154427,-9674.271903893456,-7392.351601787486,2
3309,3309,2014,835000,3,2.0,1570,4625,1.5,0,0,5,8,1927,0,98117,87,10.0,294249.515571074,-13469.767498634765,-7611.0059503356415,4
3310,3310,2014,299000,3,2.5,2450,7062,2.0,0,0,3,8,1993,0,98023,21,24.0,-241695.59798801364,-5581.990929377491,-7317.245037954121,2
3311,3311,2014,1680000,6,2.25,4910,6600,2.5,0,0,5,10,1910,0,98102,104,10.0,1139230.4035338566,-20076.770594960628,-8023.407282223557,3
3312,3312,2014,265000,3,2.0,1570,5706,1.0,0,0,3,7,1998,0,98092,16,23.0,-275709.1104857326,-6594.425539283917,-7307.612632864354,2
3313,3313,2014,437500,4,2.5,2680,7513,2.0,0,0,3,8,1998,0,98059,16,19.0,-103197.99258773551,-6538.42334883687,-7382.941919102104,0
3314,3314,2014,865000,3,1.75,2090,4725,2.0,0,0,3,7,1947,2013,98199,67,10.0,324250.1262787811,-13673.591013401623,-7622.563546711495,4
3315,3315,2015,626000,3,2.0,2150,7200,1.0,0,0,3,8,1988,0,98029,27,8.0,85287.84937846355,-8768.917786103517,-7482.339269809248,0
3316,3316,2014,247300,2,2.0,1140,1118,2.0,0,0,3,7,2009,0,98144,5,10.0,-293455.55029454705,-11003.26414525535,-7317.23788326471,2
3317,3317,2014,2080000,4,3.5,4230,20377,2.0,0,0,3,11,1997,0,98004,17,3.0,1539347.9168670496,-10368.581065024662,-8164.473418880475,3
3318,3318,2014,425000,3,1.0,1790,6000,1.5,0,0,2,8,1937,0,98108,77,10.0,-115714.26337119713,-7926.448445203061,-7382.334149821861,0
3319,3319,2014,905000,5,3.5,3100,10200,1.0,0,4,3,9,1970,0,98008,44,3.0,364305.13584267016,-8603.0394285748,-7605.120272632472,4
3320,3320,2014,641250,3,2.5,2220,2550,3.0,0,2,3,10,1990,0,98117,24,10.0,100489.89995933486,-13573.508113522961,-7506.179948926722,0
3321,3321,2015,675000,4,2.5,2370,9679,2.0,0,0,3,8,1984,0,98027,31,8.0,134310.8216460194,-6787.689562893766,-7489.460032736336,0
3322,3322,2014,845000,4,2.75,4070,115434,2.0,0,0,3,9,2002,0,98045,12,16.0,305379.59752837545,97236.38037258458,-7086.037825318306,4
3323,3323,2014,401500,4,1.0,1790,8400,1.0,0,0,4,7,1954,0,98133,60,10.0,-139188.61564438665,-5287.737955763439,-7354.163217701079,2
3324,3324,2014,395000,3,2.5,1610,3755,2.0,0,0,3,7,1987,0,98052,27,5.0,-145735.79358069508,-9866.784690665043,-7371.726626182726,2
3325,3325,2015,1100000,5,2.75,2830,18050,1.0,0,0,5,7,1958,0,98040,57,2.0,559374.0544394118,-2736.5398835767073,-7665.477843286303,4
3326,3326,2014,145000,3,1.0,1010,5490,1.0,0,0,3,6,1954,0,98168,60,10.0,-395705.8855756995,-5591.972368337909,-7234.929212992237,2
3327,3327,2015,900000,3,1.0,1560,3825,1.5,0,0,3,8,1930,0,98117,85,10.0,359237.9105448095,-14930.588852161249,-7630.376152390236,4
3328,3328,2015,374500,3,1.5,1330,8636,1.0,0,0,4,7,1968,0,98034,47,6.0,-166185.5813435105,-4778.402912663878,-7336.051223625096,2
3329,3329,2014,850000,4,2.25,2330,10451,2.0,0,0,4,8,1965,0,98005,49,3.0,309309.272864288,-7794.859025384331,-7568.808467402159,4
3330,3330,2015,490000,3,1.0,960,5750,1.0,0,0,3,7,1951,0,98116,64,10.0,-50721.71939882322,-8839.267932805717,-7408.707517866687,0
3331,3331,2015,304000,3,2.5,1710,6773,2.0,0,0,3,8,1993,0,98003,22,24.0,-236700.08984858013,-5923.688576466033,-7303.348053851973,2
3332,3332,2014,400000,4,2.25,2230,7200,1.0,0,0,4,7,1963,0,98133,51,10.0,-140699.9560535628,-6471.384562179769,-7347.953581307795,2
3333,3333,2014,454000,3,2.0,1700,10000,2.0,0,0,3,8,1992,0,98011,22,12.0,-86675.30440948151,-4221.78030825021,-7364.365872844414,0
3334,3334,2014,160000,2,2.0,1040,4750,1.0,0,0,2,6,1950,0,98118,64,10.0,-380714.1495946709,-6484.364900394291,-7237.958011106613,2
3335,3335,2014,542000,3,1.75,1070,8030,1.0,0,0,3,7,1966,2014,98052,48,5.0,1299.1574190461638,-7087.849033028514,-7423.477883931134,0
3336,3336,2014,403500,5,2.5,3600,17300,1.0,0,0,4,8,1968,0,98166,46,10.0,-137095.08526864462,3595.677990298098,-7293.709030994724,2
3337,3337,2015,418000,4,2.5,2750,8471,2.0,0,0,3,7,2003,0,98038,12,20.0,-122687.08222399563,-5382.192178258076,-7344.151699038637,2
3338,3338,2015,406000,4,1.5,1920,6000,2.0,0,1,3,7,1951,0,98198,64,10.0,-134713.01380654148,-7733.091170872235,-7351.907471275227,2
3339,3339,2014,242500,3,2.25,1770,10000,1.0,0,0,3,7,1978,0,98198,36,10.0,-298163.9059536394,-2071.6355364435144,-7248.5185923113995,2
3340,3340,2015,425000,4,2.5,2460,5440,2.0,0,0,3,9,2003,0,98058,12,19.0,-115718.76876635267,-8484.874777186595,-7359.876791088251,0
3341,3341,2014,613000,4,2.0,1550,4815,1.5,0,0,3,7,1909,0,98103,105,10.0,72263.26053743999,-11023.201074235736,-7463.239793241124,0
3342,3342,2014,189000,3,2.0,1460,11481,1.0,0,0,2,7,1995,0,98045,19,16.0,-351646.54275198246,-47.60983912066545,-7212.333453474719,2
3343,3343,2014,700000,4,2.25,2440,9450,1.5,0,0,3,7,1947,2014,98125,67,10.0,159307.57318576344,-7270.8394509592235,-7484.981181808738,4
3344,3344,2014,750000,3,1.0,1640,6516,1.5,0,0,4,7,1935,0,98103,79,10.0,209273.4053075135,-10714.798755928769,-7523.011504526523,4
3345,3345,2014,494000,2,1.0,1290,4650,1.0,0,0,4,7,1906,0,98115,108,10.0,-46732.52722894713,-9979.129916665433,-7399.46691125882,0
3346,3346,2014,700000,4,3.0,3150,7778,2.0,0,0,3,9,2000,0,98075,14,4.0,159291.54739583898,-8940.935922166997,-7482.704079652641,4
3347,3347,2015,705000,2,2.5,2305,5580,1.0,0,0,3,8,2007,0,98077,8,7.0,164267.4595566816,-11191.675306269946,-7497.968039361953,4
3348,3348,2014,356000,2,1.75,1060,16470,1.0,0,0,3,7,1977,0,98072,37,7.0,-184605.4376973629,3242.399045404058,-7271.825474235352,2
3349,3349,2014,625000,3,1.75,2060,12558,1.0,0,0,4,7,1984,0,98052,30,5.0,84342.21722206843,-3401.4793446656467,-7423.740051182288,0
3350,3350,2015,144975,2,1.0,900,7500,1.0,0,0,3,5,1940,0,98198,75,10.0,-395710.63746896625,-3582.2318618980157,-7202.2373414576,2
3351,3351,2014,970000,4,4.5,3890,5906,2.0,0,3,3,11,2004,0,98029,10,8.0,429259.4288002064,-13555.757812678869,-7622.943242281006,4
3352,3352,2014,415000,3,1.75,1910,12596,1.0,0,0,3,7,1977,0,98072,37,7.0,-125646.4640277416,-1229.0779050738427,-7312.425777931726,2
3353,3353,2014,485000,4,3.0,2340,7048,1.0,0,0,4,8,1979,0,98034,35,6.0,-55705.828411174065,-7487.266766585618,-7371.178938927951,0
3354,3354,2014,799950,3,3.0,2900,11769,2.0,0,0,3,10,1997,0,98052,17,5.0,259276.34782693902,-5966.891619946285,-7509.339173856857,4
3355,3355,2015,783350,4,2.5,3290,35001,2.0,0,0,3,10,1991,0,98077,24,7.0,242914.03869033357,17433.281883510455,-7391.93637009963,4
3356,3356,2014,430000,1,1.0,630,1362,1.0,0,0,3,7,1943,0,98109,71,10.0,-110763.6857871985,-12617.962592281727,-7373.105405202285,0
3357,3357,2014,2540000,5,4.75,5410,13431,2.0,0,0,4,10,1941,0,98112,73,10.0,1999254.8859228757,-21987.666792250115,-8389.554981834332,1
3358,3358,2014,975000,4,2.5,4270,43386,1.0,0,0,3,10,1991,0,98053,23,5.0,434640.76502425957,23871.85758850613,-7445.696357408956,4
3359,3359,2015,950000,3,1.5,1700,8050,1.0,0,0,3,7,1950,0,98004,65,3.0,409278.44807262596,-11213.933779549814,-7604.334789667652,4
3360,3360,2014,350000,2,1.0,1430,8157,1.5,0,0,3,7,1944,0,98177,70,10.0,-190688.95476773646,-5008.242206974983,-7293.165048588288,2
3361,3361,2014,637000,4,2.75,2850,7510,2.0,0,0,3,8,2008,0,98125,6,10.0,96291.66229591882,-8569.28689562717,-7437.568553777557,0
3362,3362,2015,895000,3,2.0,2160,105415,1.0,0,0,3,10,1991,0,98059,24,19.0,355271.7709374957,86704.93088986064,-7125.974727844664,4
3363,3363,2014,579000,2,2.0,1760,7200,1.0,0,0,5,7,1946,0,98118,68,10.0,38289.69200343192,-8292.315855227787,-7411.753583490569,0
3364,3364,2014,314900,4,1.75,2700,27072,1.0,0,0,3,7,1958,0,98003,56,24.0,-225592.60768530908,14265.431747760238,-7179.057720364061,2
3365,3365,2015,122000,2,1.0,860,6000,1.0,0,0,3,6,1945,0,98022,70,21.0,-418699.72009541944,-4848.7152965775185,-7182.343467658073,2
3366,3366,2014,405000,2,1.0,880,3000,1.0,0,0,5,7,1927,0,98103,87,10.0,-135745.26202367558,-10725.367658631058,-7341.622015694271,2
3367,3367,2014,553650,2,2.5,1360,1349,2.0,0,0,3,8,1997,0,98112,17,10.0,12880.876620811761,-13886.219944153045,-7422.977445430699,0
3368,3368,2015,369900,2,2.5,1770,1853,3.0,0,0,3,8,2007,0,98126,8,10.0,-170853.48618901466,-11513.32726521331,-7322.687691942409,2
3369,3369,2014,225000,3,2.0,2030,24829,1.0,0,0,4,7,1979,0,98001,35,23.0,-315511.78507210885,12934.822681843516,-7140.576954329299,2
3370,3370,2014,160000,2,1.0,1180,9350,1.0,0,0,3,6,1918,0,98178,96,10.0,-380667.13530068117,-1884.5018062458382,-7180.403297408014,2
3371,3371,2014,449500,4,2.0,2430,199940,1.0,0,0,3,8,1961,0,98038,53,20.0,-89243.28496418259,185753.1833816335,-6453.221117470244,0
3372,3372,2014,650000,3,1.0,1300,8266,1.0,0,0,4,7,1953,0,98004,61,3.0,109295.93998375905,-7949.28438183732,-7436.635891909153,0
3373,3373,2014,542126,4,2.5,2360,43088,2.0,0,0,3,8,1977,0,98077,37,7.0,1783.4680279149661,27969.612880063552,-7216.049736519087,0
3374,3374,2014,309950,3,1.5,1200,15606,1.0,0,0,3,7,1985,0,98045,29,16.0,-230661.50646283568,2846.8087199970314,-7225.294384688776,2
3375,3375,2014,115000,2,1.0,1000,16524,1.0,0,0,3,5,1913,0,98001,101,23.0,-425592.13470983395,5746.053792854182,-7120.094281314336,2
3376,3376,2014,221700,2,1.5,1556,20000,1.0,0,0,4,7,1957,0,98032,57,22.0,-318861.5179271914,8138.495350030503,-7156.015523117452,2
3377,3377,2015,726000,3,2.5,1890,3880,1.5,0,0,4,8,1915,0,98107,100,10.0,185248.34692933166,-13106.198425781608,-7488.581020868388,4
3378,3378,2014,515000,3,1.75,1810,5733,1.0,0,0,4,7,1926,0,98116,88,10.0,-25721.71190422441,-9108.567580716555,-7370.119521216785,0
3379,3379,2014,756000,4,2.5,2730,10753,2.0,0,0,3,9,1991,0,98006,23,3.0,215318.0781537245,-6536.565392457429,-7466.953659095155,4
3380,3380,2014,1570000,4,3.75,3070,5850,2.0,0,0,5,9,1927,0,98112,87,10.0,1029225.4493808249,-19713.281384944068,-7908.747474350241,3
3381,3381,2014,442000,4,2.25,2080,12007,1.0,0,0,4,8,1979,0,98074,35,4.0,-98653.57803365831,-2092.2326891835537,-7299.369145044634,0
3382,3382,2014,260000,4,2.0,1620,7992,2.0,0,0,4,7,1975,0,98031,39,22.0,-280685.4893874427,-4257.93751467537,-7224.406263437869,2
3383,3383,2014,390000,2,1.75,1150,2723,1.0,0,0,4,7,1923,0,98102,91,10.0,-150746.7963099347,-10849.287992752654,-7316.959390525783,2
3384,3384,2014,459500,2,1.0,1250,3825,1.0,0,0,3,7,1929,0,98117,85,10.0,-81239.12501340096,-10453.636042943112,-7346.491004353522,0
3385,3385,2014,330000,3,1.5,1430,8000,1.0,0,0,5,7,1948,0,98155,66,10.0,-210689.4725097592,-4962.029871491067,-7258.512431353891,2
3386,3386,2014,189000,2,1.0,790,7128,1.0,0,0,3,6,1944,0,98168,70,10.0,-351691.9411334594,-4402.176825989458,-7191.211875085021,2
3387,3387,2014,280000,3,1.0,1200,9322,1.5,0,0,4,7,1954,0,98030,60,22.0,-260673.77239798752,-3132.380099575707,-7225.543765516483,2
3388,3388,2014,400000,2,1.75,2110,9519,1.0,0,0,2,7,1948,0,98155,66,10.0,-140676.57133783415,-4153.088012330804,-7281.907512577781,2
3389,3389,2015,368000,4,2.0,3160,11193,1.0,0,0,5,6,1942,0,98056,73,19.0,-172656.0088227724,-2151.3380863100588,-7252.160953487468,2
3390,3390,2014,390000,4,1.75,2700,7875,1.5,0,0,4,8,1968,0,98058,46,19.0,-150691.71068323453,-5693.885167263595,-7279.65079044263,2
3391,3391,2014,245000,2,1.0,820,7475,1.0,0,0,3,6,1945,0,98133,69,10.0,-295691.3443239783,-4624.419902476251,-7213.507996829771,2
3392,3392,2014,375000,4,2.5,1800,8432,1.0,0,0,4,7,1960,0,98133,54,10.0,-165686.82814227798,-4986.642109925486,-7271.234291871094,2
3393,3393,2015,465000,5,1.5,1750,12491,1.0,0,0,3,6,1961,0,98033,54,6.0,-75650.45799039131,-1842.9241849716618,-7298.531640578494,0
3394,3394,2015,445000,3,2.0,1540,67953,1.0,0,0,3,7,1997,0,98059,18,19.0,-95086.0638247859,53818.26047484112,-7034.633793465237,0
3395,3395,2015,250000,3,1.0,1130,7800,1.0,0,0,3,7,1952,0,98118,63,10.0,-290687.7619176257,-4349.53272020201,-7209.263978191028,2
3396,3396,2014,475500,3,1.0,1500,9416,1.0,0,0,4,8,1952,0,98133,62,10.0,-65182.708866682835,-5025.1000826486015,-7316.117489556272,0
3397,3397,2014,672324,2,1.75,1600,5795,1.5,0,0,3,8,1940,0,98105,74,10.0,131594.17247319283,-10646.46520676659,-7433.225398966557,0
3398,3398,2014,420000,3,2.0,1200,5029,1.0,0,0,3,6,1937,0,98115,77,10.0,-120724.86347948335,-8848.356138923571,-7306.726227899978,2
3399,3399,2014,515000,3,2.0,1690,5100,1.5,0,0,5,7,1907,0,98117,107,10.0,-25728.34638139882,-9741.915176286053,-7352.565521351825,0
3400,3400,2014,732350,4,2.5,2270,7665,2.0,0,0,3,9,1986,0,98052,28,5.0,191637.15606042775,-9385.166716499096,-7449.803272839462,4
3401,3401,2014,297500,4,2.5,1910,5000,2.0,0,0,3,7,2005,0,98038,9,20.0,-243217.38032593776,-7630.336982083738,-7237.196744103619,2
3402,3402,2014,475000,3,1.5,1640,2720,1.5,0,0,3,8,1929,0,98115,85,10.0,-65750.48967246898,-11715.267623900934,-7339.888002381914,0
3403,3403,2015,414000,4,2.5,2120,6497,2.0,0,0,3,7,2003,0,98019,12,17.0,-126708.00620832083,-7317.228878928969,-7287.815317959256,2
3404,3404,2014,357250,3,1.5,1400,8840,1.0,0,0,4,6,1952,0,98125,62,10.0,-183432.4312021313,-4399.253136104703,-7249.914417946699,2
3405,3405,2014,289950,2,1.0,760,6000,1.0,0,0,4,6,1950,0,98133,64,10.0,-250758.830536981,-6556.478917362761,-7229.784731725416,2
3406,3406,2015,550000,3,1.0,1070,3713,1.0,0,0,4,6,1917,0,98118,98,10.0,9254.606767660769,-11486.158056407441,-7372.69163425747,0
3407,3407,2015,446000,3,1.75,1460,9998,1.0,0,0,3,7,1958,0,98028,57,14.0,-94675.28530926301,-4143.381532438553,-7287.333148319336,0
3408,3408,2014,279000,3,1.5,1280,16738,1.5,0,0,4,5,1932,0,98038,82,20.0,-261598.1956942348,4293.397479840425,-7169.8438993230675,2
3409,3409,2014,370000,3,2.25,1650,4859,2.0,0,0,3,7,1988,0,98011,26,12.0,-170723.1303504496,-8509.001304802774,-7268.556432608957,2
3410,3410,2014,216000,3,2.0,1260,4125,1.0,0,0,3,6,1998,0,98188,16,10.0,-324723.06602293265,-7678.4230150733865,-7192.791095313306,2
3411,3411,2014,1100000,3,2.5,2200,20000,1.0,0,1,3,7,1952,0,98004,62,3.0,559392.8086955863,-788.5839997680744,-7573.297617261049,4
3412,3412,2014,1280000,4,2.5,3560,15450,1.0,0,1,5,8,1977,0,98040,37,2.0,739339.3546783786,-7164.8130090836885,-7680.430759436229,3
3413,3413,2015,355000,2,1.5,1140,2500,1.0,0,1,3,7,1988,0,98106,27,10.0,-185747.20015256695,-10716.633985427674,-7269.765791558163,2
3414,3414,2014,699000,4,2.5,2550,7312,2.0,0,0,3,9,1988,0,98008,26,3.0,158285.84405764102,-9398.497187018369,-7418.924594091667,4
3415,3415,2014,412000,3,2.5,1553,1991,3.0,0,0,3,8,2014,0,98133,0,10.0,-128754.68660384207,-11804.052369853638,-7297.792313186152,2
3416,3416,2015,276000,2,1.0,1140,7200,1.0,0,0,3,6,1923,1951,98065,92,11.0,-264694.94763167365,-5213.937802382675,-7208.11995933572,2
3417,3417,2014,100000,2,1.0,790,6426,1.0,0,0,3,6,1944,0,98178,70,10.0,-440694.31737288483,-4199.532510267589,-7117.308785218229,2
3418,3418,2014,955500,4,1.75,2130,5080,1.5,0,0,3,8,1914,1993,98119,100,10.0,414749.0260958194,-14238.973175880476,-7563.682612323839,4
3419,3419,2015,199000,3,1.0,1390,21262,1.0,0,0,3,7,1958,0,98058,57,19.0,-341547.75270661607,9630.569226497013,-7096.206159333246,2
3420,3420,2014,762000,4,3.5,4000,15253,2.0,0,0,3,9,2007,0,98065,7,11.0,221365.7408992086,-2094.967730914187,-7402.999465610333,4
3421,3421,2014,425000,4,2.0,1520,7983,1.0,0,0,5,7,1967,0,98034,47,6.0,-115694.53376851064,-5944.690827278778,-7271.382211711022,0
3422,3422,2014,546000,2,1.0,1657,5031,2.0,0,0,3,7,1910,0,98116,104,10.0,5269.252642197736,-10126.230770810693,-7346.07902052043,0
3423,3423,2015,419600,3,1.75,1680,8460,1.0,0,0,3,7,1976,0,98133,39,10.0,-121089.11700167728,-5412.463824141457,-7263.702526236709,2
3424,3424,2014,735000,4,2.25,2270,5102,1.0,0,0,5,8,1954,0,98199,60,10.0,194260.97510192776,-11975.074629590996,-7438.951636913402,4
3425,3425,2015,1230000,2,2.5,2470,609,3.0,0,0,3,11,2011,0,98112,4,10.0,689189.2753237364,-21499.277229205425,-7713.965373605032,3
3426,3426,2014,445000,2,2.0,1240,2500,2.0,0,0,3,7,1985,0,98117,29,10.0,-95751.81644974298,-11631.360894830132,-7302.969190872487,0
3427,3427,2015,665000,3,2.0,1740,41275,1.0,0,0,3,8,1974,1989,98045,41,16.0,124631.70536449943,24905.817650420708,-7240.37861399432,0
3428,3428,2015,1290000,5,3.5,4090,290980,1.0,0,0,3,11,2002,0,98034,13,6.0,752140.1469900542,268246.798490083,-6408.542835345876,3
3429,3429,2014,508500,4,2.75,2520,12500,2.0,0,0,3,8,1979,0,98074,35,4.0,-32151.31823768343,-2274.432753689969,-7281.67416224621,0
3430,3430,2014,345950,5,1.0,1340,11198,1.5,0,0,3,8,1934,0,98155,80,10.0,-194707.95650685136,-1926.8057658876746,-7207.582134628062,2
3431,3431,2015,207500,3,1.0,1640,9750,1.0,0,0,3,7,1968,0,98042,47,22.0,-333164.76540851453,-1966.5341064314728,-7140.104089860486,2
3432,3432,2014,1080000,4,2.5,3000,10920,1.0,0,0,4,8,1969,0,98040,45,2.0,539303.0017713325,-9662.839887329259,-7579.935941421075,4
3433,3433,2014,640000,3,1.0,1210,3720,2.0,0,0,4,8,1930,0,98112,84,10.0,99250.13854426752,-12393.848723148263,-7391.659806680517,0
3434,3434,2015,329500,3,1.0,1810,13068,1.0,0,0,4,7,1941,0,98070,74,13.0,-211137.2467030967,111.43336240205171,-7184.474063265639,2
3435,3435,2014,460000,4,2.75,2200,9676,1.0,0,0,3,8,1979,0,98028,35,14.0,-80677.99317935166,-4606.011281072393,-7264.825822983783,0
3436,3436,2014,1230000,3,1.75,2200,14630,1.5,0,1,3,8,1948,2003,98004,66,3.0,689331.5898509811,-7479.956765222576,-7643.922044923026,3
3437,3437,2014,805000,5,3.0,2350,6480,2.0,0,3,4,7,1924,1962,98118,90,10.0,264271.6683722926,-11308.686354992562,-7459.287136432627,4
3438,3438,2014,200000,3,1.5,1090,10454,1.0,0,0,3,6,1963,0,98042,51,22.0,-340658.17187155754,-1187.70428944838,-7128.382940238546,2
3439,3439,2015,749700,3,1.75,2280,77972,1.0,0,0,3,8,1977,0,98059,38,19.0,209700.84173215827,60740.72369623151,-7098.576334928985,4
3440,3440,2014,288000,0,1.5,1430,1650,3.0,0,0,3,7,1999,0,98125,15,10.0,-252751.7465447089,-10884.903019898078,-7210.664687948485,2
3441,3441,2014,535000,2,1.0,1520,3360,1.0,0,0,4,7,1927,0,98117,87,10.0,-5747.375760730415,-11685.718303172222,-7329.572726862639,0
3442,3442,2014,330000,3,2.25,1620,7150,1.0,0,2,4,7,1950,0,98178,64,10.0,-210697.75204009167,-5811.778456069995,-7204.574421186688,2
3443,3443,2014,479200,3,2.0,1510,3750,1.5,0,0,4,7,1928,0,98116,86,10.0,-61540.45400575643,-10728.533969310722,-7296.9221106338455,0
3444,3444,2014,373000,5,2.5,3001,5710,2.0,0,0,3,8,2006,0,98042,8,22.0,-167712.2553086935,-7685.440324014584,-7225.363781753304,2
3445,3445,2015,355000,4,1.5,2020,6000,1.0,0,0,4,7,1953,0,98178,62,10.0,-185710.06990388213,-7214.887860888801,-7218.050854760262,2
3446,3446,2014,275000,3,2.0,1380,4500,1.0,0,0,3,7,2008,0,98038,6,20.0,-265722.17142155,-7903.069248098679,-7185.104772617977,2
3447,3447,2014,380000,3,1.5,1520,4288,1.0,0,0,3,7,1949,0,98136,65,10.0,-160729.6784956606,-9182.13301999933,-7238.986203113984,2
3448,3448,2015,417000,2,1.75,1090,4590,1.0,0,0,4,7,1915,0,98105,100,10.0,-123729.33522930849,-9257.326574210721,-7257.69544192647,2
3449,3449,2014,1170000,5,3.75,4220,15959,2.0,0,0,3,11,2004,0,98075,10,4.0,629351.5664879099,-5536.19762201707,-7581.21819548023,3
3450,3450,2014,598500,3,2.25,2520,12000,1.0,0,0,3,10,1978,0,98074,36,4.0,57838.812061613426,-3689.4044749374275,-7309.59001595157,0
3451,3451,2014,629000,3,2.0,1760,5000,1.0,0,0,5,7,1920,0,98199,94,10.0,88264.70667236242,-11000.873023845745,-7359.763544433784,0
3452,3452,2014,226950,2,1.0,930,6600,1.0,0,0,3,6,1957,0,98168,57,10.0,-313749.0542236013,-5315.8906620090675,-7146.658969093074,2
3453,3453,2014,1230000,4,2.5,2600,11542,1.5,0,0,4,9,1939,0,98177,75,10.0,689300.634330218,-10566.817720723888,-7635.597156392449,3
3454,3454,2015,415000,3,2.25,2180,11100,1.0,0,0,5,8,1979,0,98056,36,19.0,-125661.14785246298,-2724.790163543596,-7216.094304945481,2
3455,3455,2015,595000,3,2.5,1910,3075,2.0,0,0,3,8,2001,0,98029,14,8.0,54247.2210404297,-12579.737248488298,-7346.136290619097,0
3456,3456,2014,209950,3,1.75,1100,5525,1.0,0,0,5,6,1968,0,98042,46,22.0,-330758.772923799,-6217.58930336684,-7138.00358683798,2
3457,3457,2015,568000,3,1.75,1760,235224,1.0,0,0,3,7,1973,0,98053,42,5.0,29607.876953378087,219828.23479960774,-6270.294738136074,0
3458,3458,2014,119900,2,1.0,700,3180,1.0,0,0,3,6,1951,0,98178,63,10.0,-420828.5081206619,-7648.023198635021,-7101.823888185399,2
3459,3459,2014,207000,3,1.0,1080,10200,1.0,0,0,4,7,1962,0,98023,52,24.0,-333661.1342505273,-1512.9647398247432,-7112.214838253662,2
